func_module_number	go_slim_pir
3	GO:0006457
10	GO:0006139;GO:0006790;GO:0043603;GO:0006793;GO:0006082
24	GO:0002376;GO:0050789
25	GO:0006396;GO:0016070
26	GO:0050789;GO:0048511
29	GO:0065003
31	GO:0009057;GO:0006508
33	GO:0006949
35	GO:0002376;GO:0032502;GO:0006266;GO:0006281;GO:0009059
38	GO:0044419;GO:0002376;GO:0050789;GO:0050896;GO:0001775;GO:0006793;GO:0036211
40	GO:0050789
42	GO:0022411;GO:0050789
54	GO:0050896;GO:0032501;GO:0032502;GO:0050789
56	GO:0032502;GO:0050789
60	GO:0050896;GO:0050789
61	GO:0002376;GO:0065009;GO:0050789;GO:0050896;GO:0008283;GO:0001775;GO:0036211
63	GO:0002376;GO:0032502;GO:0050789;GO:0001775
67	GO:0065009;GO:0050789;GO:0006281;GO:0009059;GO:0006260
69	GO:0050896;GO:0050789
73	GO:0006629;GO:0006793;GO:0050789
75	GO:0006351;GO:0050896;GO:0050789
83	GO:0009059;GO:0050789;GO:0006260
85	GO:0022414;GO:0050789;GO:0000280;GO:0006281
87	GO:0007059;GO:0051276;GO:0050789;GO:0006281
90	GO:0050896;GO:0050789;GO:0065009;GO:0036211
92	GO:0050789;GO:0036211
94	GO:0044419;GO:0050896;GO:0050789;GO:0002376
95	GO:0050896;GO:0032501;GO:0032502;GO:0050789
96	GO:0032502;GO:0050789;GO:0016043;GO:0065009
98	GO:0006996
102	GO:0050789
106	GO:0032501;GO:0032502;GO:0050789
107	GO:0050789
113	GO:0050789
115	GO:0050789;GO:0051606
116	GO:0050789
118	GO:0043062;GO:0045229
119	GO:0006351
122	GO:0002376;GO:0044419;GO:0050789;GO:0050896;GO:0001816
129	GO:0050896
130	GO:0032501;GO:0032502;GO:0050789
132	GO:0002376;GO:0050789
134	GO:0016043
135	GO:0050789
145	GO:0032392;GO:0050789;GO:0006260;GO:0006281
146	GO:0036211
152	GO:0050789
153	GO:0008150
155	GO:0009057;GO:0006259;GO:0051276;GO:0050789
157	GO:0050896;GO:0006793;GO:0050789;GO:0036211
162	GO:0022414;GO:0007059;GO:0051276;GO:0065003;GO:0006281
165	GO:0050789
167	GO:0051234;GO:0051641
168	GO:0050789;GO:0065009
173	GO:0050789;GO:0001816
176	GO:0022607;GO:0050789;GO:0051604;GO:0006457
177	GO:0050896;GO:0050789
179	GO:0045333;GO:0007005;GO:0044238;GO:0065003;GO:0022900
181	GO:0050896;GO:0050789
182	GO:0050789
184	GO:0009059;GO:0006281
186	GO:0051234;GO:0051640;GO:0050789;GO:0006996;GO:0022607
187	GO:0032501;GO:0032502
188	GO:0050789
196	GO:0050896;GO:1902600;GO:0007154
198	GO:0051641;GO:0051640;GO:0051276;GO:0050789;GO:0006810;GO:0009059;GO:0006259
200	GO:0006629;GO:0006793;GO:0009057;GO:0006508
205	GO:0002376;GO:0050896;GO:0050789;GO:0040011
211	GO:0050789
212	GO:0002376;GO:0050896;GO:0050789;GO:0001816
218	GO:0009117;GO:0050789
221	GO:0022607;GO:0050789
222	GO:0050789
226	GO:0050789
231	GO:0002376;GO:0007155;GO:0032502;GO:0050789;GO:0050896;GO:0001775;GO:0001816;GO:0006793;GO:0036211
233	GO:0032501;GO:0032502
237	GO:0009117
242	GO:0032501;GO:0032502;GO:0050789
243	GO:0050896;GO:0050877;GO:0006811
244	GO:0006082;GO:0006520
245	GO:0032502;GO:0050789;GO:0016070
246	GO:0044419;GO:0002376;GO:0050789;GO:0050896;GO:0006914
248	GO:0065008;GO:0032501;GO:0032502;GO:0051641
249	GO:0050896;GO:0050789
250	GO:0006811
253	GO:0032502;GO:0050789
255	GO:0009057;GO:0006508
258	GO:0051276;GO:0050789
261	GO:0036211;GO:0006281
263	GO:0016043
265	GO:0050789
267	GO:0050896
275	GO:0050789
278	GO:0050789
284	GO:0036211
287	GO:0007155;GO:0050789;GO:0016043
288	GO:0022411;GO:0051641;GO:0051640;GO:0050789;GO:0006996;GO:0006810
289	GO:0050896;GO:0050789
293	GO:0050789;GO:0036211
297	GO:0008152;GO:0050789
