func_module_number	go_slim_pir
1	GO:0016070;GO:0006396
2	GO:0008150
3	GO:0016070;GO:0050789;GO:0009057;GO:0006396
4	GO:0050896;GO:0050789;GO:0065008;GO:0002376;GO:0040011
5	GO:0006281;GO:0032392;GO:0006260
6	GO:0051641;GO:0016192
7	GO:0036211
8	GO:0016070;GO:0006520
9	GO:0050789;GO:0016192
10	GO:0016192
11	GO:0006811;GO:0050789;GO:0065009;GO:0007154
12	GO:0050789;GO:0050896;GO:0002376;GO:0001816
13	GO:1902600;GO:0006914;GO:0065008;GO:0050789
14	GO:0016192
15	GO:0051640;GO:0006810;GO:0065008;GO:0016043;GO:0051641
16	GO:0051276
17	GO:0016070;GO:0050789;GO:0006396;GO:0016043
18	GO:0051641;GO:0015931
19	GO:0061024;GO:0007005
20	GO:0051640;GO:0016192;GO:0007154;GO:0006836;GO:0022406;GO:0050789;GO:0046903;GO:0061024;GO:0016050;GO:0048284
21	GO:0036211;GO:0051604
22	GO:0016070;GO:0006396
24	GO:0006936;GO:0050879;GO:0050877
25	GO:0050789;GO:0002376
26	GO:0051640;GO:0006810;GO:0006996;GO:0051641;GO:0022607
27	GO:0016050;GO:0050789;GO:0048284;GO:0061024
28	GO:0045333;GO:0022900
29	GO:0050896;GO:0050789;GO:0065008;GO:0007005;GO:0002376;GO:0061024
30	GO:0016070;GO:0050789;GO:0065008;GO:0009057
31	GO:0006281
32	GO:0006996;GO:0051258
33	GO:0051641;GO:0061024;GO:0016192;GO:0016050
34	GO:0006936
35	GO:0006260;GO:0006281;GO:0009059
36	GO:0051641;GO:0061024;GO:0016192;GO:0016050
37	GO:0016070;GO:0006396;GO:0042254
38	GO:0022414;GO:0006281
39	GO:0009117
40	GO:0050789;GO:0050896;GO:0002376
41	GO:0046903;GO:0016192
42	GO:0022411;GO:0016192;GO:0006508;GO:0015031;GO:0044419;GO:0006914;GO:0009057;GO:0016032;GO:0061024;GO:0007032;GO:0022607
43	GO:0036211
44	GO:0006281;GO:0051276;GO:0036211;GO:0050789
45	GO:0050789
46	GO:0009117;GO:0007005;GO:0022900;GO:0006119;GO:0065003
47	GO:0009057;GO:0006508
48	GO:0022406;GO:0051640;GO:0061024
49	GO:0006281;GO:0050789;GO:0065009;GO:0006260
50	GO:0016192;GO:0043473;GO:0048753;GO:0065008;GO:0022607
51	GO:0008283;GO:0050896;GO:0050789;GO:0032502;GO:0032501
52	GO:0050896;GO:0044419;GO:0050789;GO:0036211;GO:0001775;GO:0006793;GO:0002376
53	GO:0006412
54	GO:0002376;GO:0009059;GO:0032502;GO:0006281;GO:0006266
55	GO:0050789;GO:0032501;GO:0050896;GO:0032502
56	GO:0009057;GO:0006508
57	GO:0050789;GO:0006351;GO:0001816
58	GO:0016043
59	GO:0051276;GO:0065003
60	GO:0016070;GO:0006396;GO:0042254
61	GO:0009057;GO:0006508
62	GO:0006412
63	GO:0050896
64	GO:0051641;GO:0015931;GO:0006997
65	GO:0051641;GO:0051234;GO:0050789
66	GO:0050896;GO:0044419;GO:0050789;GO:0002376;GO:0001816;GO:0065009
67	GO:0009057;GO:0050896;GO:0006508
68	GO:0006811;GO:0050789;GO:0007154
69	GO:0006996;GO:0050789;GO:0065008
70	GO:0016070;GO:0006396
71	GO:0000375;GO:0016070
72	GO:0050789;GO:0065009;GO:0007049
73	GO:0050789;GO:0036211;GO:0006793
74	GO:0016043
75	GO:0050789;GO:0050896;GO:0002376;GO:0040011
76	GO:0065009
77	GO:0016043
78	GO:0016070;GO:0050789;GO:0009057;GO:0006412;GO:0000375
79	GO:0050896;GO:0050789;GO:0001775;GO:0002376;GO:0001906;GO:0065003
80	GO:0006936;GO:0050789;GO:0032502
81	GO:0000375;GO:0016070
82	GO:0009057;GO:0006508
83	GO:0050789;GO:0050896
84	GO:0065003;GO:0050789;GO:0006351
85	GO:0065009;GO:0044419;GO:0050789;GO:0050896
86	GO:0050789
