func_module_number	go_slim_pir
7	GO:0032502;GO:0050896
10	GO:0006457
11	GO:0006281;GO:0050789;GO:0022414
17	GO:0050789;GO:0001775;GO:0002376;GO:0008283
20	GO:0050789;GO:0006260;GO:0065009
25	GO:0050789;GO:0050896
28	GO:0036211
36	GO:0022900;GO:0045333
37	GO:0032502;GO:0032501;GO:0050789;GO:0050896
38	GO:0032502;GO:0050789;GO:0016043
39	GO:0043603;GO:0006082;GO:0006139;GO:0006793;GO:0006790
41	GO:0050789;GO:0006260
44	GO:0032502;GO:0050789;GO:0016043;GO:0050896
45	GO:0032502;GO:0050789;GO:0065009
52	GO:0044419;GO:0001906;GO:0002376;GO:0008283;GO:0007155;GO:0032502;GO:0050896;GO:0001775;GO:0050789
56	GO:0016070;GO:0006396
57	GO:0050789;GO:0050896
62	GO:0050789;GO:0050896
64	GO:0032502;GO:0036211;GO:0050789;GO:0016043
66	GO:0006260
67	GO:0050789
71	GO:0050789
72	GO:0050789;GO:0006996
78	GO:0051276
91	GO:0050789;GO:0051276;GO:0006259;GO:0065009
94	GO:0050789
102	GO:0036211;GO:0050789;GO:0050896;GO:0006793
104	GO:0050789;GO:0006629;GO:0050896;GO:0006793
112	GO:0006281;GO:0050789
125	GO:0050789;GO:0044419;GO:0050896
126	GO:0050789
129	GO:0002376;GO:0032502;GO:0001775;GO:0050896;GO:0050789
133	GO:0022900;GO:0045333
134	GO:0006281
137	GO:0050789
140	GO:0006281;GO:0002376;GO:0065009
141	GO:0036211;GO:0050896
146	GO:0005976;GO:0050896;GO:0006112;GO:0050789;GO:0009059
147	GO:0001816;GO:0050789;GO:0002376
148	GO:0050789;GO:0050896
152	GO:0006281;GO:0009059
162	GO:0050789
167	GO:0050789;GO:0050896
168	GO:0032502;GO:0050789;GO:0065009
170	GO:0051641;GO:0065003
175	GO:0036211
178	GO:0001816;GO:0050789;GO:0050896;GO:0002376
179	GO:0050789;GO:0050896
181	GO:0050789;GO:0002376
185	GO:0050789
187	GO:0050789
199	GO:0032392;GO:0006260
200	GO:0050789;GO:0006351;GO:0050896
201	GO:0032502;GO:0006281;GO:0050789;GO:0022411
203	GO:0051276;GO:0051641;GO:0006259;GO:0050789;GO:0009059
210	GO:0036211
216	GO:0032502;GO:0050789;GO:0032501;GO:0002376
221	GO:0050789;GO:0036211;GO:0006259;GO:0050896
222	GO:0001816;GO:0050789;GO:0050896;GO:0002376
228	GO:0061024
238	GO:0050789
242	GO:0050789;GO:0050896
244	GO:0016043
249	GO:0006266;GO:0006281;GO:0002376
256	GO:0050789
258	GO:0050789
264	GO:0036211;GO:0050789
268	GO:0045333;GO:0022900;GO:0009117
274	GO:0016070;GO:0009059
278	GO:0051641;GO:0007029;GO:0051234
283	GO:0007059;GO:0006281
305	GO:0016043
306	GO:0036211;GO:0050789
314	GO:0050789;GO:0050896
327	GO:0050789
329	GO:0050789;GO:0050896
335	GO:0022607;GO:0006996;GO:0051640;GO:0051234;GO:0050789
338	GO:0032501;GO:0050789;GO:0008152
345	GO:0006281;GO:0009059
349	GO:0032502
372	GO:0006281
380	GO:0051179;GO:0006997
